
table_broad_side_loc 0 0 /map -2.0 -1.0 0.0 0.0 0.0 0.700601726265 0.713552535666
table_narrow_side_loc 0 0 /map -0.4 0.3 0.0 0.0 0.0 0.700601726265 0.713552535666
shelf_loc 0 0 /map 1.7 1.3 0.0 0.0 0.0 0.700601726265 0.713552535666
dirty_table_loc 0 0 /map 1.8 -0.0 0.0 0.0 0.0 0.700601726265 0.713552535666

