table2_loc4_room2 1481 684000000 /map 2.90178 -3.04816 0.0509599 0 0 0.848432 0.529304
door1_room2 1511 749000000 /map 0.955616 -1.86912 0.0509355 0 0 0.842166 0.539219
door1_room1 1560 602000000 /map 0.270998 -0.831432 0.0510294 0 0 -0.529606 0.848244
table1_loc1_room1 1586 617000000 /map 0.120862 0.698891 0.0510018 0 0 0.251132 0.967953
